cond,i,good_above,threshold,final,first,K,tokens,traj_ok,has_error,final_above,final_side,first_above,first_side,crossed_up,crossed_down,crossed_to_good,crossed_to_bad
above_good,79,True,104475000.0,103950000.0,90000.0,61,12642,False,False,False,bad,False,bad,False,False,False,False
above_good,80,True,104475000.0,105750000.0,110000.0,7,9077,False,False,True,good,False,bad,True,False,True,False
above_good,81,True,104475000.0,105300000.0,105300000.0,1,8780,True,False,True,good,True,good,False,False,False,False
above_good,82,True,104475000.0,69000000.0,108000.0,32,10794,False,False,False,bad,False,bad,False,False,False,False
above_good,83,True,104475000.0,116000000.0,127000000.0,8,10228,True,False,True,good,True,good,False,False,False,False
above_good,84,True,104475000.0,104500000.0,66000000.0,33,10577,True,False,True,good,False,bad,True,False,True,False
above_good,85,True,104475000.0,87000000.0,87000000.0,1,12585,True,False,False,bad,False,bad,False,False,False,False
above_good,86,True,104475000.0,105300000.0,120000000.0,20,10881,True,False,True,good,True,good,False,False,False,False
above_good,87,True,104475000.0,128500000.0,110000000.0,9,11237,True,False,True,good,True,good,False,False,False,False
above_good,88,True,104475000.0,11700000.0,110000.0,34,8951,False,False,False,bad,False,bad,False,False,False,False
above_good,89,True,104475000.0,119000000.0,165000000.0,8,11257,True,False,True,good,True,good,False,False,False,False
above_good,90,True,104475000.0,104500000.0,104500000.0,1,10714,True,False,True,good,True,good,False,False,False,False
above_good,91,True,104475000.0,104475000.0,100000.0,5,10377,False,False,False,bad,False,bad,False,False,False,False
above_good,92,True,104475000.0,128700000.0,117000.0,32,11185,False,False,True,good,False,bad,True,False,True,False
above_good,93,True,104475000.0,105000000.0,48000000.0,19,5992,True,False,True,good,False,bad,True,False,True,False
above_good,94,True,104475000.0,76200000.0,48000000.0,21,9677,True,False,False,bad,False,bad,False,False,False,False
above_good,95,True,104475000.0,104400000.0,80500000.0,27,10517,True,False,False,bad,False,bad,False,False,False,False
above_good,96,True,104475000.0,62300000.0,46000000.0,27,9639,True,False,False,bad,False,bad,False,False,False,False
above_good,97,True,104475000.0,64350000.0,58500000.0,10,11838,True,False,False,bad,False,bad,False,False,False,False
above_good,98,True,104475000.0,97562000.0,80500000.0,16,10306,True,False,False,bad,False,bad,False,False,False,False
above_good,99,True,104475000.0,115000000.0,115000000.0,1,14547,True,False,True,good,True,good,False,False,False,False
