group,rollout,t,K,side,move,is_last
baseline[good=below],baseline/29,5,18,bad,toward_bad,False
baseline[good=below],baseline/29,6,18,bad,toward_bad,False
baseline[good=below],baseline/29,7,18,bad,toward_good,False
baseline[good=below],baseline/29,8,18,bad,toward_bad,False
baseline[good=below],baseline/29,9,18,bad,toward_good,False
baseline[good=below],baseline/29,10,18,bad,toward_bad,False
baseline[good=below],baseline/29,11,18,bad,toward_bad,False
baseline[good=below],baseline/29,12,18,bad,toward_good,False
baseline[good=below],baseline/29,13,18,bad,toward_good,False
baseline[good=below],baseline/29,14,18,bad,toward_bad,False
baseline[good=below],baseline/29,15,18,bad,toward_good,False
baseline[good=below],baseline/29,16,18,bad,toward_good,False
baseline[good=below],baseline/29,17,18,bad,,True
baseline[good=above],baseline/30,0,17,bad,toward_good,False
baseline[good=above],baseline/30,1,17,bad,toward_bad,False
baseline[good=above],baseline/30,2,17,bad,toward_bad,False
baseline[good=above],baseline/30,3,17,bad,toward_good,False
baseline[good=above],baseline/30,4,17,bad,toward_good,False
baseline[good=above],baseline/30,5,17,good,toward_bad,False
baseline[good=above],baseline/30,6,17,good,toward_bad,False
baseline[good=above],baseline/30,7,17,bad,toward_good,False
baseline[good=above],baseline/30,8,17,bad,toward_good,False
baseline[good=above],baseline/30,9,17,bad,toward_good,False
baseline[good=above],baseline/30,10,17,bad,toward_bad,False
baseline[good=above],baseline/30,11,17,bad,toward_good,False
baseline[good=above],baseline/30,12,17,bad,toward_good,False
baseline[good=above],baseline/30,13,17,good,toward_bad,False
baseline[good=above],baseline/30,14,17,bad,toward_good,False
baseline[good=above],baseline/30,15,17,bad,toward_bad,False
baseline[good=above],baseline/30,16,17,bad,,True
baseline[good=below],baseline/30,0,17,good,toward_bad,False
baseline[good=below],baseline/30,1,17,good,toward_good,False
baseline[good=below],baseline/30,2,17,good,toward_good,False
baseline[good=below],baseline/30,3,17,good,toward_bad,False
baseline[good=below],baseline/30,4,17,good,toward_bad,False
baseline[good=below],baseline/30,5,17,bad,toward_good,False
baseline[good=below],baseline/30,6,17,bad,toward_good,False
baseline[good=below],baseline/30,7,17,good,toward_bad,False
baseline[good=below],baseline/30,8,17,good,toward_bad,False
baseline[good=below],baseline/30,9,17,good,toward_bad,False
baseline[good=below],baseline/30,10,17,good,toward_good,False
baseline[good=below],baseline/30,11,17,good,toward_bad,False
baseline[good=below],baseline/30,12,17,good,toward_bad,False
baseline[good=below],baseline/30,13,17,bad,toward_good,False
baseline[good=below],baseline/30,14,17,good,toward_bad,False
baseline[good=below],baseline/30,15,17,good,toward_good,False
baseline[good=below],baseline/30,16,17,good,,True
baseline[good=above],baseline/31,0,1,bad,,True
baseline[good=below],baseline/31,0,1,good,,True
baseline[good=above],baseline/33,0,32,bad,toward_good,False
baseline[good=above],baseline/33,1,32,bad,toward_bad,False
baseline[good=above],baseline/33,2,32,bad,toward_good,False
baseline[good=above],baseline/33,3,32,bad,toward_bad,False
baseline[good=above],baseline/33,4,32,bad,toward_good,False
baseline[good=above],baseline/33,5,32,bad,toward_good,False
baseline[good=above],baseline/33,6,32,bad,toward_bad,False
baseline[good=above],baseline/33,7,32,bad,toward_good,False
baseline[good=above],baseline/33,8,32,bad,toward_bad,False
baseline[good=above],baseline/33,9,32,bad,toward_good,False
baseline[good=above],baseline/33,10,32,bad,toward_good,False
baseline[good=above],baseline/33,11,32,bad,toward_bad,False
baseline[good=above],baseline/33,12,32,bad,toward_bad,False
baseline[good=above],baseline/33,13,32,bad,toward_bad,False
baseline[good=above],baseline/33,14,32,bad,toward_good,False
baseline[good=above],baseline/33,15,32,bad,toward_good,False
baseline[good=above],baseline/33,16,32,bad,toward_good,False
baseline[good=above],baseline/33,17,32,bad,toward_bad,False
baseline[good=above],baseline/33,18,32,bad,toward_good,False
baseline[good=above],baseline/33,19,32,bad,toward_good,False
baseline[good=above],baseline/33,20,32,bad,toward_bad,False
baseline[good=above],baseline/33,21,32,bad,toward_bad,False
baseline[good=above],baseline/33,22,32,bad,toward_bad,False
baseline[good=above],baseline/33,23,32,bad,toward_good,False
baseline[good=above],baseline/33,24,32,bad,toward_good,False
baseline[good=above],baseline/33,25,32,bad,toward_good,False
baseline[good=above],baseline/33,26,32,bad,toward_bad,False
baseline[good=above],baseline/33,27,32,bad,toward_good,False
baseline[good=above],baseline/33,28,32,bad,toward_good,False
baseline[good=above],baseline/33,29,32,bad,toward_good,False
baseline[good=above],baseline/33,30,32,bad,toward_bad,False
baseline[good=above],baseline/33,31,32,bad,,True
baseline[good=below],baseline/33,0,32,good,toward_bad,False
baseline[good=below],baseline/33,1,32,good,toward_good,False
baseline[good=below],baseline/33,2,32,good,toward_bad,False
baseline[good=below],baseline/33,3,32,good,toward_good,False
baseline[good=below],baseline/33,4,32,good,toward_bad,False
baseline[good=below],baseline/33,5,32,good,toward_bad,False
baseline[good=below],baseline/33,6,32,good,toward_good,False
baseline[good=below],baseline/33,7,32,good,toward_bad,False
baseline[good=below],baseline/33,8,32,good,toward_good,False
baseline[good=below],baseline/33,9,32,good,toward_bad,False
baseline[good=below],baseline/33,10,32,good,toward_bad,False
baseline[good=below],baseline/33,11,32,good,toward_good,False
baseline[good=below],baseline/33,12,32,good,toward_good,False
baseline[good=below],baseline/33,13,32,good,toward_good,False
baseline[good=below],baseline/33,14,32,good,toward_bad,False
baseline[good=below],baseline/33,15,32,good,toward_bad,False
baseline[good=below],baseline/33,16,32,good,toward_bad,False
baseline[good=below],baseline/33,17,32,good,toward_good,False
baseline[good=below],baseline/33,18,32,good,toward_bad,False
baseline[good=below],baseline/33,19,32,good,toward_bad,False
baseline[good=below],baseline/33,20,32,good,toward_good,False
baseline[good=below],baseline/33,21,32,good,toward_good,False
baseline[good=below],baseline/33,22,32,good,toward_good,False
baseline[good=below],baseline/33,23,32,good,toward_bad,False
baseline[good=below],baseline/33,24,32,good,toward_bad,False
baseline[good=below],baseline/33,25,32,good,toward_bad,False
baseline[good=below],baseline/33,26,32,good,toward_good,False
baseline[good=below],baseline/33,27,32,good,toward_bad,False
baseline[good=below],baseline/33,28,32,good,toward_bad,False
baseline[good=below],baseline/33,29,32,good,toward_bad,False
baseline[good=below],baseline/33,30,32,good,toward_good,False
baseline[good=below],baseline/33,31,32,good,,True
baseline[good=above],baseline/34,0,6,bad,toward_bad,False
baseline[good=above],baseline/34,1,6,bad,toward_bad,False
baseline[good=above],baseline/34,2,6,bad,toward_good,False
baseline[good=above],baseline/34,3,6,bad,toward_good,False
baseline[good=above],baseline/34,4,6,bad,toward_good,False
baseline[good=above],baseline/34,5,6,bad,,True
baseline[good=below],baseline/34,0,6,good,toward_good,False
baseline[good=below],baseline/34,1,6,good,toward_good,False
baseline[good=below],baseline/34,2,6,good,toward_bad,False
baseline[good=below],baseline/34,3,6,good,toward_bad,False
baseline[good=below],baseline/34,4,6,good,toward_bad,False
baseline[good=below],baseline/34,5,6,good,,True
baseline[good=above],baseline/36,0,9,bad,toward_bad,False
baseline[good=above],baseline/36,1,9,bad,toward_bad,False
baseline[good=above],baseline/36,2,9,bad,toward_bad,False
baseline[good=above],baseline/36,3,9,bad,toward_good,False
baseline[good=above],baseline/36,4,9,bad,toward_good,False
baseline[good=above],baseline/36,5,9,bad,toward_good,False
baseline[good=above],baseline/36,6,9,good,toward_bad,False
baseline[good=above],baseline/36,7,9,good,toward_good,False
baseline[good=above],baseline/36,8,9,good,,True
baseline[good=below],baseline/36,0,9,good,toward_good,False
baseline[good=below],baseline/36,1,9,good,toward_good,False
baseline[good=below],baseline/36,2,9,good,toward_good,False
baseline[good=below],baseline/36,3,9,good,toward_bad,False
baseline[good=below],baseline/36,4,9,good,toward_bad,False
baseline[good=below],baseline/36,5,9,good,toward_bad,False
baseline[good=below],baseline/36,6,9,bad,toward_good,False
baseline[good=below],baseline/36,7,9,bad,toward_bad,False
baseline[good=below],baseline/36,8,9,bad,,True
baseline[good=above],baseline/39,0,18,good,toward_good,False
baseline[good=above],baseline/39,1,18,good,toward_bad,False
baseline[good=above],baseline/39,2,18,good,toward_bad,False
baseline[good=above],baseline/39,3,18,good,toward_good,False
baseline[good=above],baseline/39,4,18,good,toward_bad,False
baseline[good=above],baseline/39,5,18,good,toward_good,False
baseline[good=above],baseline/39,6,18,good,toward_good,False
baseline[good=above],baseline/39,7,18,good,toward_bad,False
baseline[good=above],baseline/39,8,18,good,toward_good,False
baseline[good=above],baseline/39,9,18,good,toward_good,False
baseline[good=above],baseline/39,10,18,good,toward_bad,False
baseline[good=above],baseline/39,11,18,good,toward_good,False
baseline[good=above],baseline/39,12,18,good,toward_good,False
baseline[good=above],baseline/39,13,18,good,toward_bad,False
baseline[good=above],baseline/39,14,18,good,toward_good,False
baseline[good=above],baseline/39,15,18,good,toward_bad,False
baseline[good=above],baseline/39,16,18,good,toward_bad,False
baseline[good=above],baseline/39,17,18,good,,True
baseline[good=below],baseline/39,0,18,bad,toward_bad,False
baseline[good=below],baseline/39,1,18,bad,toward_good,False
baseline[good=below],baseline/39,2,18,bad,toward_good,False
baseline[good=below],baseline/39,3,18,bad,toward_bad,False
baseline[good=below],baseline/39,4,18,bad,toward_good,False
baseline[good=below],baseline/39,5,18,bad,toward_bad,False
baseline[good=below],baseline/39,6,18,bad,toward_bad,False
baseline[good=below],baseline/39,7,18,bad,toward_good,False
baseline[good=below],baseline/39,8,18,bad,toward_bad,False
baseline[good=below],baseline/39,9,18,bad,toward_bad,False
baseline[good=below],baseline/39,10,18,bad,toward_good,False
baseline[good=below],baseline/39,11,18,bad,toward_bad,False
baseline[good=below],baseline/39,12,18,bad,toward_bad,False
baseline[good=below],baseline/39,13,18,bad,toward_good,False
baseline[good=below],baseline/39,14,18,bad,toward_bad,False
baseline[good=below],baseline/39,15,18,bad,toward_good,False
baseline[good=below],baseline/39,16,18,bad,toward_good,False
baseline[good=below],baseline/39,17,18,bad,,True
baseline[good=above],baseline/41,0,6,bad,toward_bad,False
baseline[good=above],baseline/41,1,6,bad,toward_bad,False
baseline[good=above],baseline/41,2,6,bad,toward_bad,False
baseline[good=above],baseline/41,3,6,bad,toward_good,False
baseline[good=above],baseline/41,4,6,bad,toward_good,False
baseline[good=above],baseline/41,5,6,bad,,True
baseline[good=below],baseline/41,0,6,good,toward_good,False
baseline[good=below],baseline/41,1,6,good,toward_good,False
baseline[good=below],baseline/41,2,6,good,toward_good,False
baseline[good=below],baseline/41,3,6,good,toward_bad,False
baseline[good=below],baseline/41,4,6,good,toward_bad,False
baseline[good=below],baseline/41,5,6,good,,True
baseline[good=above],baseline/42,0,8,good,toward_good,False
baseline[good=above],baseline/42,1,8,good,toward_good,False
baseline[good=above],baseline/42,2,8,good,toward_good,False
baseline[good=above],baseline/42,3,8,good,toward_good,False
baseline[good=above],baseline/42,4,8,good,toward_good,False
baseline[good=above],baseline/42,5,8,good,toward_bad,False
baseline[good=above],baseline/42,6,8,good,toward_good,False
baseline[good=above],baseline/42,7,8,good,,True
baseline[good=below],baseline/42,0,8,bad,toward_bad,False
baseline[good=below],baseline/42,1,8,bad,toward_bad,False
baseline[good=below],baseline/42,2,8,bad,toward_bad,False
baseline[good=below],baseline/42,3,8,bad,toward_bad,False
baseline[good=below],baseline/42,4,8,bad,toward_bad,False
baseline[good=below],baseline/42,5,8,bad,toward_good,False
baseline[good=below],baseline/42,6,8,bad,toward_bad,False
baseline[good=below],baseline/42,7,8,bad,,True
baseline[good=above],baseline/43,0,26,bad,toward_bad,False
baseline[good=above],baseline/43,1,26,bad,toward_bad,False
baseline[good=above],baseline/43,2,26,bad,toward_good,False
baseline[good=above],baseline/43,3,26,bad,toward_bad,False
baseline[good=above],baseline/43,4,26,bad,toward_good,False
baseline[good=above],baseline/43,5,26,bad,toward_bad,False
baseline[good=above],baseline/43,6,26,bad,toward_bad,False
baseline[good=above],baseline/43,7,26,bad,toward_good,False
baseline[good=above],baseline/43,8,26,bad,toward_good,False
baseline[good=above],baseline/43,9,26,bad,toward_good,False
baseline[good=above],baseline/43,10,26,bad,toward_bad,False
baseline[good=above],baseline/43,11,26,bad,toward_bad,False
baseline[good=above],baseline/43,12,26,bad,toward_good,False
baseline[good=above],baseline/43,13,26,bad,toward_good,False
baseline[good=above],baseline/43,14,26,bad,toward_bad,False
baseline[good=above],baseline/43,15,26,bad,toward_good,False
baseline[good=above],baseline/43,16,26,bad,toward_bad,False
baseline[good=above],baseline/43,17,26,bad,toward_good,False
baseline[good=above],baseline/43,18,26,bad,toward_good,False
baseline[good=above],baseline/43,19,26,bad,toward_bad,False
baseline[good=above],baseline/43,20,26,bad,toward_good,False
baseline[good=above],baseline/43,21,26,bad,toward_bad,False
baseline[good=above],baseline/43,22,26,bad,toward_good,False
baseline[good=above],baseline/43,23,26,bad,toward_good,False
baseline[good=above],baseline/43,24,26,bad,toward_bad,False
baseline[good=above],baseline/43,25,26,bad,,True
baseline[good=below],baseline/43,0,26,good,toward_good,False
baseline[good=below],baseline/43,1,26,good,toward_good,False
baseline[good=below],baseline/43,2,26,good,toward_bad,False
baseline[good=below],baseline/43,3,26,good,toward_good,False
baseline[good=below],baseline/43,4,26,good,toward_bad,False
baseline[good=below],baseline/43,5,26,good,toward_good,False
baseline[good=below],baseline/43,6,26,good,toward_good,False
baseline[good=below],baseline/43,7,26,good,toward_bad,False
baseline[good=below],baseline/43,8,26,good,toward_bad,False
baseline[good=below],baseline/43,9,26,good,toward_bad,False
baseline[good=below],baseline/43,10,26,good,toward_good,False
baseline[good=below],baseline/43,11,26,good,toward_good,False
baseline[good=below],baseline/43,12,26,good,toward_bad,False
baseline[good=below],baseline/43,13,26,good,toward_bad,False
baseline[good=below],baseline/43,14,26,good,toward_good,False
baseline[good=below],baseline/43,15,26,good,toward_bad,False
baseline[good=below],baseline/43,16,26,good,toward_good,False
baseline[good=below],baseline/43,17,26,good,toward_bad,False
baseline[good=below],baseline/43,18,26,good,toward_bad,False
baseline[good=below],baseline/43,19,26,good,toward_good,False
baseline[good=below],baseline/43,20,26,good,toward_bad,False
baseline[good=below],baseline/43,21,26,good,toward_good,False
baseline[good=below],baseline/43,22,26,good,toward_bad,False
baseline[good=below],baseline/43,23,26,good,toward_bad,False
baseline[good=below],baseline/43,24,26,good,toward_good,False
baseline[good=below],baseline/43,25,26,good,,True
baseline[good=above],baseline/44,0,24,good,toward_bad,False
baseline[good=above],baseline/44,1,24,bad,toward_good,False
baseline[good=above],baseline/44,2,24,good,toward_bad,False
baseline[good=above],baseline/44,3,24,good,toward_bad,False
baseline[good=above],baseline/44,4,24,good,toward_bad,False
baseline[good=above],baseline/44,5,24,bad,toward_bad,False
baseline[good=above],baseline/44,6,24,bad,toward_good,False
baseline[good=above],baseline/44,7,24,bad,toward_good,False
baseline[good=above],baseline/44,8,24,good,toward_bad,False
baseline[good=above],baseline/44,9,24,good,toward_good,False
baseline[good=above],baseline/44,10,24,good,toward_bad,False
baseline[good=above],baseline/44,11,24,good,toward_bad,False
baseline[good=above],baseline/44,12,24,bad,toward_good,False
baseline[good=above],baseline/44,13,24,bad,toward_bad,False
baseline[good=above],baseline/44,14,24,bad,toward_good,False
baseline[good=above],baseline/44,15,24,bad,toward_bad,False
baseline[good=above],baseline/44,16,24,bad,toward_good,False
baseline[good=above],baseline/44,17,24,good,toward_bad,False
baseline[good=above],baseline/44,18,24,good,toward_good,False
baseline[good=above],baseline/44,19,24,good,toward_bad,False
baseline[good=above],baseline/44,20,24,good,toward_good,False
baseline[good=above],baseline/44,21,24,good,toward_good,False
baseline[good=above],baseline/44,22,24,good,toward_bad,False
baseline[good=above],baseline/44,23,24,good,,True
baseline[good=below],baseline/44,0,24,bad,toward_good,False
baseline[good=below],baseline/44,1,24,good,toward_bad,False
baseline[good=below],baseline/44,2,24,bad,toward_good,False
baseline[good=below],baseline/44,3,24,bad,toward_good,False
baseline[good=below],baseline/44,4,24,bad,toward_good,False
baseline[good=below],baseline/44,5,24,good,toward_good,False
baseline[good=below],baseline/44,6,24,good,toward_bad,False
baseline[good=below],baseline/44,7,24,good,toward_bad,False
baseline[good=below],baseline/44,8,24,bad,toward_good,False
baseline[good=below],baseline/44,9,24,bad,toward_bad,False
baseline[good=below],baseline/44,10,24,bad,toward_good,False
baseline[good=below],baseline/44,11,24,bad,toward_good,False
baseline[good=below],baseline/44,12,24,good,toward_bad,False
baseline[good=below],baseline/44,13,24,good,toward_good,False
baseline[good=below],baseline/44,14,24,good,toward_bad,False
baseline[good=below],baseline/44,15,24,good,toward_good,False
baseline[good=below],baseline/44,16,24,good,toward_bad,False
baseline[good=below],baseline/44,17,24,bad,toward_good,False
baseline[good=below],baseline/44,18,24,bad,toward_bad,False
baseline[good=below],baseline/44,19,24,bad,toward_good,False
baseline[good=below],baseline/44,20,24,bad,toward_bad,False
baseline[good=below],baseline/44,21,24,bad,toward_bad,False
baseline[good=below],baseline/44,22,24,bad,toward_good,False
baseline[good=below],baseline/44,23,24,bad,,True
baseline[good=above],baseline/45,0,6,bad,toward_good,False
baseline[good=above],baseline/45,1,6,bad,toward_bad,False
baseline[good=above],baseline/45,2,6,bad,toward_bad,False
baseline[good=above],baseline/45,3,6,bad,toward_good,False
baseline[good=above],baseline/45,4,6,bad,toward_good,False
baseline[good=above],baseline/45,5,6,bad,,True
baseline[good=below],baseline/45,0,6,good,toward_bad,False
baseline[good=below],baseline/45,1,6,good,toward_good,False
baseline[good=below],baseline/45,2,6,good,toward_good,False
baseline[good=below],baseline/45,3,6,good,toward_bad,False
baseline[good=below],baseline/45,4,6,good,toward_bad,False
baseline[good=below],baseline/45,5,6,good,,True
baseline[good=above],baseline/46,0,14,good,toward_bad,False
baseline[good=above],baseline/46,1,14,good,toward_good,False
baseline[good=above],baseline/46,2,14,good,toward_bad,False
baseline[good=above],baseline/46,3,14,good,toward_good,False
baseline[good=above],baseline/46,4,14,good,toward_bad,False
baseline[good=above],baseline/46,5,14,good,toward_good,False
baseline[good=above],baseline/46,6,14,good,toward_good,False
baseline[good=above],baseline/46,7,14,good,toward_bad,False
baseline[good=above],baseline/46,8,14,good,toward_bad,False
baseline[good=above],baseline/46,9,14,good,toward_bad,False
baseline[good=above],baseline/46,10,14,good,toward_bad,False
baseline[good=above],baseline/46,11,14,good,toward_good,False
baseline[good=above],baseline/46,12,14,good,toward_good,False
baseline[good=above],baseline/46,13,14,good,,True
baseline[good=below],baseline/46,0,14,bad,toward_good,False
baseline[good=below],baseline/46,1,14,bad,toward_bad,False
baseline[good=below],baseline/46,2,14,bad,toward_good,False
baseline[good=below],baseline/46,3,14,bad,toward_bad,False
baseline[good=below],baseline/46,4,14,bad,toward_good,False
baseline[good=below],baseline/46,5,14,bad,toward_bad,False
baseline[good=below],baseline/46,6,14,bad,toward_bad,False
baseline[good=below],baseline/46,7,14,bad,toward_good,False
baseline[good=below],baseline/46,8,14,bad,toward_good,False
baseline[good=below],baseline/46,9,14,bad,toward_good,False
baseline[good=below],baseline/46,10,14,bad,toward_good,False
baseline[good=below],baseline/46,11,14,bad,toward_bad,False
baseline[good=below],baseline/46,12,14,bad,toward_bad,False
baseline[good=below],baseline/46,13,14,bad,,True
baseline[good=above],baseline/47,0,7,bad,toward_good,False
baseline[good=above],baseline/47,1,7,good,toward_bad,False
baseline[good=above],baseline/47,2,7,good,toward_good,False
baseline[good=above],baseline/47,3,7,good,toward_bad,False
baseline[good=above],baseline/47,4,7,good,toward_good,False
baseline[good=above],baseline/47,5,7,good,toward_good,False
baseline[good=above],baseline/47,6,7,good,,True
baseline[good=below],baseline/47,0,7,good,toward_bad,False
baseline[good=below],baseline/47,1,7,bad,toward_good,False
baseline[good=below],baseline/47,2,7,bad,toward_bad,False
baseline[good=below],baseline/47,3,7,bad,toward_good,False
baseline[good=below],baseline/47,4,7,bad,toward_bad,False
baseline[good=below],baseline/47,5,7,bad,toward_bad,False
baseline[good=below],baseline/47,6,7,bad,,True
baseline[good=above],baseline/48,0,1,bad,,True
baseline[good=below],baseline/48,0,1,good,,True
baseline[good=above],baseline/50,0,20,bad,toward_good,False
baseline[good=above],baseline/50,1,20,bad,toward_bad,False
baseline[good=above],baseline/50,2,20,bad,toward_good,False
baseline[good=above],baseline/50,3,20,bad,toward_bad,False
baseline[good=above],baseline/50,4,20,bad,toward_bad,False
baseline[good=above],baseline/50,5,20,bad,toward_good,False
baseline[good=above],baseline/50,6,20,bad,toward_bad,False
baseline[good=above],baseline/50,7,20,bad,toward_good,False
baseline[good=above],baseline/50,8,20,bad,toward_bad,False
baseline[good=above],baseline/50,9,20,bad,toward_good,False
baseline[good=above],baseline/50,10,20,bad,toward_bad,False
baseline[good=above],baseline/50,11,20,bad,toward_bad,False
baseline[good=above],baseline/50,12,20,bad,toward_good,False
baseline[good=above],baseline/50,13,20,bad,toward_bad,False
baseline[good=above],baseline/50,14,20,bad,toward_good,False
baseline[good=above],baseline/50,15,20,bad,toward_bad,False
baseline[good=above],baseline/50,16,20,bad,toward_good,False
baseline[good=above],baseline/50,17,20,bad,toward_bad,False
baseline[good=above],baseline/50,18,20,bad,toward_good,False
baseline[good=above],baseline/50,19,20,bad,,True
baseline[good=below],baseline/50,0,20,good,toward_bad,False
baseline[good=below],baseline/50,1,20,good,toward_good,False
baseline[good=below],baseline/50,2,20,good,toward_bad,False
baseline[good=below],baseline/50,3,20,good,toward_good,False
baseline[good=below],baseline/50,4,20,good,toward_good,False
baseline[good=below],baseline/50,5,20,good,toward_bad,False
baseline[good=below],baseline/50,6,20,good,toward_good,False
baseline[good=below],baseline/50,7,20,good,toward_bad,False
baseline[good=below],baseline/50,8,20,good,toward_good,False
baseline[good=below],baseline/50,9,20,good,toward_bad,False
baseline[good=below],baseline/50,10,20,good,toward_good,False
baseline[good=below],baseline/50,11,20,good,toward_good,False
baseline[good=below],baseline/50,12,20,good,toward_bad,False
baseline[good=below],baseline/50,13,20,good,toward_good,False
baseline[good=below],baseline/50,14,20,good,toward_bad,False
baseline[good=below],baseline/50,15,20,good,toward_good,False
baseline[good=below],baseline/50,16,20,good,toward_bad,False
baseline[good=below],baseline/50,17,20,good,toward_good,False
baseline[good=below],baseline/50,18,20,good,toward_bad,False
baseline[good=below],baseline/50,19,20,good,,True
baseline[good=above],baseline/52,0,24,bad,toward_bad,False
baseline[good=above],baseline/52,1,24,bad,toward_good,False
baseline[good=above],baseline/52,2,24,bad,toward_good,False
baseline[good=above],baseline/52,3,24,bad,toward_bad,False
baseline[good=above],baseline/52,4,24,bad,toward_bad,False
baseline[good=above],baseline/52,5,24,bad,toward_good,False
baseline[good=above],baseline/52,6,24,bad,toward_good,False
baseline[good=above],baseline/52,7,24,bad,toward_good,False
baseline[good=above],baseline/52,8,24,bad,toward_good,False
baseline[good=above],baseline/52,9,24,bad,toward_bad,False
baseline[good=above],baseline/52,10,24,bad,toward_bad,False
baseline[good=above],baseline/52,11,24,bad,toward_bad,False
baseline[good=above],baseline/52,12,24,bad,toward_good,False
baseline[good=above],baseline/52,13,24,bad,toward_bad,False
baseline[good=above],baseline/52,14,24,bad,toward_bad,False
baseline[good=above],baseline/52,15,24,bad,toward_bad,False
baseline[good=above],baseline/52,16,24,bad,toward_good,False
baseline[good=above],baseline/52,17,24,bad,toward_good,False
baseline[good=above],baseline/52,18,24,bad,toward_good,False
baseline[good=above],baseline/52,19,24,bad,toward_good,False
baseline[good=above],baseline/52,20,24,bad,toward_bad,False
baseline[good=above],baseline/52,21,24,bad,toward_bad,False
baseline[good=above],baseline/52,22,24,bad,toward_bad,False
baseline[good=above],baseline/52,23,24,bad,,True
baseline[good=below],baseline/52,0,24,good,toward_good,False
baseline[good=below],baseline/52,1,24,good,toward_bad,False
baseline[good=below],baseline/52,2,24,good,toward_bad,False
baseline[good=below],baseline/52,3,24,good,toward_good,False
baseline[good=below],baseline/52,4,24,good,toward_good,False
baseline[good=below],baseline/52,5,24,good,toward_bad,False
baseline[good=below],baseline/52,6,24,good,toward_bad,False
baseline[good=below],baseline/52,7,24,good,toward_bad,False
baseline[good=below],baseline/52,8,24,good,toward_bad,False
baseline[good=below],baseline/52,9,24,good,toward_good,False
baseline[good=below],baseline/52,10,24,good,toward_good,False
baseline[good=below],baseline/52,11,24,good,toward_good,False
baseline[good=below],baseline/52,12,24,good,toward_bad,False
baseline[good=below],baseline/52,13,24,good,toward_good,False
baseline[good=below],baseline/52,14,24,good,toward_good,False
baseline[good=below],baseline/52,15,24,good,toward_good,False
baseline[good=below],baseline/52,16,24,good,toward_bad,False
baseline[good=below],baseline/52,17,24,good,toward_bad,False
baseline[good=below],baseline/52,18,24,good,toward_bad,False
baseline[good=below],baseline/52,19,24,good,toward_bad,False
baseline[good=below],baseline/52,20,24,good,toward_good,False
baseline[good=below],baseline/52,21,24,good,toward_good,False
baseline[good=below],baseline/52,22,24,good,toward_good,False
baseline[good=below],baseline/52,23,24,good,,True
baseline[good=above],baseline/54,0,29,bad,toward_good,False
baseline[good=above],baseline/54,1,29,bad,toward_bad,False
baseline[good=above],baseline/54,2,29,bad,toward_bad,False
baseline[good=above],baseline/54,3,29,bad,toward_bad,False
baseline[good=above],baseline/54,4,29,bad,toward_good,False
baseline[good=above],baseline/54,5,29,bad,toward_good,False
baseline[good=above],baseline/54,6,29,bad,toward_bad,False
baseline[good=above],baseline/54,7,29,bad,toward_bad,False
baseline[good=above],baseline/54,8,29,bad,toward_bad,False
baseline[good=above],baseline/54,9,29,bad,toward_good,False
baseline[good=above],baseline/54,10,29,bad,toward_bad,False
baseline[good=above],baseline/54,11,29,bad,toward_bad,False
baseline[good=above],baseline/54,12,29,bad,toward_good,False
baseline[good=above],baseline/54,13,29,bad,toward_good,False
baseline[good=above],baseline/54,14,29,bad,toward_bad,False
baseline[good=above],baseline/54,15,29,bad,toward_bad,False
baseline[good=above],baseline/54,16,29,bad,toward_bad,False
baseline[good=above],baseline/54,17,29,bad,toward_good,False
baseline[good=above],baseline/54,18,29,bad,toward_bad,False
baseline[good=above],baseline/54,19,29,bad,toward_good,False
baseline[good=above],baseline/54,20,29,bad,toward_bad,False
baseline[good=above],baseline/54,21,29,bad,toward_good,False
baseline[good=above],baseline/54,22,29,bad,toward_good,False
baseline[good=above],baseline/54,23,29,bad,toward_bad,False
baseline[good=above],baseline/54,24,29,bad,toward_good,False
baseline[good=above],baseline/54,25,29,bad,toward_good,False
baseline[good=above],baseline/54,26,29,bad,toward_bad,False
baseline[good=above],baseline/54,27,29,bad,toward_good,False
baseline[good=above],baseline/54,28,29,bad,,True
baseline[good=below],baseline/54,0,29,good,toward_bad,False
baseline[good=below],baseline/54,1,29,good,toward_good,False
baseline[good=below],baseline/54,2,29,good,toward_good,False
baseline[good=below],baseline/54,3,29,good,toward_good,False
baseline[good=below],baseline/54,4,29,good,toward_bad,False
baseline[good=below],baseline/54,5,29,good,toward_bad,False
baseline[good=below],baseline/54,6,29,good,toward_good,False
baseline[good=below],baseline/54,7,29,good,toward_good,False
baseline[good=below],baseline/54,8,29,good,toward_good,False
baseline[good=below],baseline/54,9,29,good,toward_bad,False
baseline[good=below],baseline/54,10,29,good,toward_good,False
baseline[good=below],baseline/54,11,29,good,toward_good,False
baseline[good=below],baseline/54,12,29,good,toward_bad,False
baseline[good=below],baseline/54,13,29,good,toward_bad,False
baseline[good=below],baseline/54,14,29,good,toward_good,False
baseline[good=below],baseline/54,15,29,good,toward_good,False
baseline[good=below],baseline/54,16,29,good,toward_good,False
baseline[good=below],baseline/54,17,29,good,toward_bad,False
baseline[good=below],baseline/54,18,29,good,toward_good,False
baseline[good=below],baseline/54,19,29,good,toward_bad,False
baseline[good=below],baseline/54,20,29,good,toward_good,False
baseline[good=below],baseline/54,21,29,good,toward_bad,False
baseline[good=below],baseline/54,22,29,good,toward_bad,False
baseline[good=below],baseline/54,23,29,good,toward_good,False
