cond,i,good_above,threshold,final,first,K,tokens,traj_ok,has_error,final_above,final_side,first_above,first_side,crossed_up,crossed_down,crossed_to_good,crossed_to_bad
above_good,79,True,104475000.0,115000000.0,115000000.0,1,8588,True,False,True,good,True,good,False,False,False,False
above_good,80,True,104475000.0,117000000.0,117000000.0,1,9511,True,False,True,good,True,good,False,False,False,False
above_good,81,True,104475000.0,265000000.0,265000000.0,1,8452,True,False,True,good,True,good,False,False,False,False
above_good,82,True,104475000.0,402500000.0,1150000000.0,2,11946,False,False,True,good,True,good,False,False,False,False
above_good,83,True,104475000.0,120000000.0,115000000.0,6,10506,True,False,True,good,True,good,False,False,False,False
above_good,84,True,104475000.0,52250000.0,52000000.0,2,9660,True,False,False,bad,False,bad,False,False,False,False
above_good,85,True,104475000.0,53000000.0,46000000.0,17,8214,True,False,False,bad,False,bad,False,False,False,False
above_good,86,True,104475000.0,115000000.0,115000000.0,1,7737,True,False,True,good,True,good,False,False,False,False
above_good,87,True,104475000.0,95700000.0,108000000.0,30,10784,True,False,False,bad,True,good,False,True,False,True
above_good,88,True,104475000.0,93600000.0,94400000.0,3,11842,True,False,False,bad,False,bad,False,False,False,False
above_good,89,True,104475000.0,112000000.0,100000000.0,9,13158,True,False,True,good,False,bad,True,False,True,False
above_good,90,True,104475000.0,114000000.0,250000000.0,10,11263,True,False,True,good,True,good,False,False,False,False
above_good,91,True,104475000.0,110000000.0,115000000.0,2,8144,True,False,True,good,True,good,False,False,False,False
above_good,92,True,104475000.0,105000000.0,90000000.0,2,11433,True,False,True,good,False,bad,True,False,True,False
above_good,93,True,104475000.0,292500000.0,345000000.0,3,8357,True,False,True,good,True,good,False,False,False,False
above_good,94,True,104475000.0,63200000.0,46800000.0,29,9080,True,False,False,bad,False,bad,False,False,False,False
above_good,95,True,104475000.0,101500000.0,101500000.0,1,12446,True,False,False,bad,False,bad,False,False,False,False
above_good,96,True,104475000.0,107000000.0,72000000.0,23,10374,True,False,True,good,False,bad,True,False,True,False
above_good,97,True,104475000.0,105300000.0,105300000.0,1,9345,True,False,True,good,True,good,False,False,False,False
above_good,98,True,104475000.0,58500000.0,50000000.0,4,8775,True,False,False,bad,False,bad,False,False,False,False
above_good,99,True,104475000.0,234000000.0,234000000.0,1,9050,True,False,True,good,True,good,False,False,False,False
