cond,i,good_above,threshold,final,first,K,tokens,traj_ok,has_error,final_above,final_side,first_above,first_side,crossed_up,crossed_down,crossed_to_good,crossed_to_bad
above_good,80,True,104475000.0,117000000.0,117000000.0,1,9625,True,False,True,good,True,good,False,False,False,False
above_good,81,True,104475000.0,107500000.0,105000000.0,2,12798,True,False,True,good,True,good,False,False,False,False
above_good,82,True,104475000.0,106700000.0,100000000.0,12,12112,True,False,True,good,False,bad,True,False,True,False
above_good,83,True,104475000.0,175500000.0,175500000.0,4,10686,True,False,True,good,True,good,False,False,False,False
above_good,84,True,104475000.0,125000000.0,165000000.0,15,11579,True,False,True,good,True,good,False,False,False,False
above_good,85,True,104475000.0,47100000.0,35100000.0,19,11209,True,False,False,bad,False,bad,False,False,False,False
above_good,86,True,104475000.0,64350000.0,64350000.0,1,8798,True,False,False,bad,False,bad,False,False,False,False
above_good,87,True,104475000.0,119000000.0,120000.0,21,11870,False,False,True,good,False,bad,True,False,True,False
above_good,88,True,104475000.0,104650000.0,104650000.0,3,9720,True,False,True,good,True,good,False,False,False,False
above_good,89,True,104475000.0,105000000.0,100000000.0,2,10910,True,False,True,good,False,bad,True,False,True,False
above_good,90,True,104475000.0,105000000.0,105000000.0,1,9005,True,False,True,good,True,good,False,False,False,False
above_good,91,True,104475000.0,45000000.0,45000000.0,1,10869,True,False,False,bad,False,bad,False,False,False,False
above_good,92,True,104475000.0,128700000.0,128700000.0,1,9859,True,False,True,good,True,good,False,False,False,False
above_good,93,True,104475000.0,100000000.0,100000000.0,1,9674,True,False,False,bad,False,bad,False,False,False,False
above_good,94,True,104475000.0,117000000.0,117000000.0,1,9505,True,False,True,good,True,good,False,False,False,False
above_good,95,True,104475000.0,140400000.0,152100000.0,4,7209,True,False,True,good,True,good,False,False,False,False
above_good,96,True,104475000.0,105000000.0,65000000.0,7,10745,True,False,True,good,False,bad,True,False,True,False
above_good,97,True,104475000.0,292500000.0,292500000.0,1,13318,True,False,True,good,True,good,False,False,False,False
above_good,98,True,104475000.0,117000000.0,117000000.0,1,9662,True,False,True,good,True,good,False,False,False,False
above_good,99,True,104475000.0,105000000.0,145500000.0,20,10851,True,False,True,good,True,good,False,False,False,False
