cond,i,good_above,threshold,final,first,K,tokens,traj_ok,has_error,final_above,final_side,first_above,first_side,crossed_up,crossed_down,crossed_to_good,crossed_to_bad
above_good,80,True,17550000.0,50000000.0,65000000.0,9,10124,True,False,True,good,True,good,False,False,False,False
above_good,81,True,17550000.0,93500000.0,180000000.0,15,6878,False,False,True,good,True,good,False,False,False,False
above_good,82,True,17550000.0,30000000.0,30000000.0,1,9615,True,False,True,good,True,good,False,False,False,False
above_good,83,True,17550000.0,150000000.0,190000000.0,5,10853,False,False,True,good,True,good,False,False,False,False
above_good,84,True,17550000.0,17600000.0,18000000.0,2,8609,True,False,True,good,True,good,False,False,False,False
above_good,85,True,17550000.0,50000000.0,50000000.0,1,8412,True,False,True,good,True,good,False,False,False,False
above_good,86,True,17550000.0,175500000.0,175500000.0,1,8887,True,False,True,good,True,good,False,False,False,False
above_good,87,True,17550000.0,18000000.0,27500000.0,30,13713,True,False,True,good,True,good,False,False,False,False
above_good,88,True,17550000.0,15750000.0,15750000.0,5,9681,True,False,False,bad,False,bad,False,False,False,False
above_good,89,True,17550000.0,18000000.0,17550000.0,2,10974,True,False,True,good,False,bad,True,False,True,False
above_good,90,True,17550000.0,35000000.0,165000000.0,22,9870,True,False,True,good,True,good,False,False,False,False
above_good,91,True,17550000.0,75000000.0,76440000.0,5,11509,True,False,True,good,True,good,False,False,False,False
above_good,92,True,17550000.0,14550000.0,9730300.0,10,12144,True,False,False,bad,False,bad,False,False,False,False
above_good,93,True,17550000.0,85000000.0,85000000.0,1,7706,True,False,True,good,True,good,False,False,False,False
above_good,94,True,17550000.0,18000000.0,18000000.0,1,10280,True,False,True,good,True,good,False,False,False,False
above_good,95,True,17550000.0,18000000.0,20000000.0,2,8213,True,False,True,good,True,good,False,False,False,False
above_good,96,True,17550000.0,99450000.0,99450000.0,5,9711,True,False,True,good,True,good,False,False,False,False
above_good,97,True,17550000.0,18000000.0,18000000.0,1,10544,True,False,True,good,True,good,False,False,False,False
above_good,98,True,17550000.0,15800000.0,15000000.0,24,11844,True,False,False,bad,False,bad,False,False,False,False
above_good,99,True,17550000.0,68000000.0,68000000.0,1,9359,True,False,True,good,True,good,False,False,False,False
