cond,i,good_above,threshold,final,first,K,tokens,traj_ok,has_error,final_above,final_side,first_above,first_side,crossed_up,crossed_down,crossed_to_good,crossed_to_bad
above_good,78,True,104475000.0,16000000.0,16000000.0,6,8074,True,False,False,bad,False,bad,False,False,False,False
above_good,79,True,104475000.0,250000000.0,250000000.0,1,8522,True,False,True,good,True,good,False,False,False,False
above_good,80,True,104475000.0,146250000.0,30000000.0,25,8943,True,False,True,good,False,bad,True,False,True,False
above_good,81,True,104475000.0,17550000.0,17550000.0,5,7388,True,False,False,bad,False,bad,False,False,False,False
above_good,82,True,104475000.0,86000000.0,120000000.0,3,6985,True,False,False,bad,True,good,False,True,False,True
above_good,83,True,104475000.0,114000000.0,108000000.0,29,8690,True,False,True,good,True,good,False,False,False,False
above_good,84,True,104475000.0,65000000.0,60000000.0,2,8127,True,False,False,bad,False,bad,False,False,False,False
above_good,85,True,104475000.0,100000000.0,100000000.0,4,7344,True,False,False,bad,False,bad,False,False,False,False
above_good,86,True,104475000.0,175500000.0,175500000.0,1,8951,True,False,True,good,True,good,False,False,False,False
above_good,87,True,104475000.0,60000000.0,60000000.0,1,8392,True,False,False,bad,False,bad,False,False,False,False
above_good,88,True,104475000.0,37500000.0,35100000.0,5,7840,True,False,False,bad,False,bad,False,False,False,False
above_good,89,True,104475000.0,132000000.0,121000000.0,13,5925,True,False,True,good,True,good,False,False,False,False
above_good,90,True,104475000.0,800000000.0,700000000.0,3,7508,True,False,True,good,True,good,False,False,False,False
above_good,91,True,104475000.0,95000000.0,92000000.0,5,8150,True,False,False,bad,False,bad,False,False,False,False
above_good,92,True,104475000.0,16450000.0,12000000.0,8,8008,True,False,False,bad,False,bad,False,False,False,False
above_good,93,True,104475000.0,117000000.0,117000000.0,18,8267,True,False,True,good,True,good,False,False,False,False
above_good,94,True,104475000.0,23000000.0,19000000.0,16,7686,True,False,False,bad,False,bad,False,False,False,False
above_good,95,True,104475000.0,371250.0,117500.0,4,1932,False,False,False,bad,False,bad,False,False,False,False
above_good,96,True,104475000.0,75000000.0,75000000.0,1,5197,True,False,False,bad,False,bad,False,False,False,False
above_good,97,True,104475000.0,234000000.0,234000000.0,1,10603,True,False,True,good,True,good,False,False,False,False
above_good,98,True,104475000.0,76880000.0,127000000.0,18,8772,True,False,False,bad,True,good,False,True,False,True
above_good,99,True,104475000.0,150000000.0,100000.0,23,9704,False,False,True,good,False,bad,True,False,True,False
